rank,conditions,coverage,coverage_ratio,tpr,fpr,precision,roc_quality,keep_reason
1,odor != n AND stalk-root != c AND stalk-surface-below-ring != y AND spore-print-color != u,3808,0.4687346134908912,0.9601634320735445,0.011406844106463879,0.9873949579831933,0.9487565879670806,ROC_HULL
2,odor != n AND cap-shape != b AND stalk-root != r AND spore-print-color != u,4100,0.5046774987690793,0.9693564862104188,0.07224334600760456,0.9258536585365854,0.8971131402028143,HIGH_QUALITY
3,odor != n AND stalk-root != c AND stalk-surface-below-ring != y AND spore-print-color != n,3584,0.44116198916789756,0.9029622063329928,0.011406844106463879,0.9866071428571429,0.891555362226529,HIGH_QUALITY
4,odor != n AND cap-shape != b AND spore-print-color != n,3844,0.4731659281142294,0.9121552604698672,0.06463878326996197,0.9292403746097815,0.8475164771999052,HIGH_QUALITY
5,odor != n AND cap-shape != b,4340,0.534219596258001,0.9693564862104188,0.12927756653992395,0.8746543778801843,0.8400789196704949,HIGH_QUALITY
6,odor != n AND bruises != t,3252,0.40029542097488924,0.8304392236976507,0.0,1.0,0.8304392236976507,HIGH_QUALITY
7,odor != n AND spore-print-color != n AND population != s,3540,0.4357459379615953,0.8467824310520939,0.053231939163498096,0.9367231638418079,0.7935504918885958,HIGH_QUALITY
8,odor != n,4596,0.5657311669128509,0.9693564862104188,0.19011406844106463,0.8259355961705831,0.7792424177693542,HIGH_QUALITY
9,ring-type != p AND cap-color != c AND odor != n,3048,0.37518463810930575,0.7783452502553626,0.0,1.0,0.7783452502553626,HIGH_QUALITY
10,odor != n AND cap-color != w,4004,0.49286065977351057,0.8958120531154239,0.11787072243346007,0.8761238761238761,0.7779413306819638,HIGH_QUALITY
11,ring-type != p AND gill-spacing == c AND cap-color != w AND gill-color != u,3308,0.4071885770556376,0.7895812053115424,0.051330798479087454,0.9347037484885127,0.7382504068324549,HIGH_QUALITY
12,odor != n AND stalk-root != e AND population != s,3748,0.46134908911866074,0.8426966292134831,0.10646387832699619,0.880469583778015,0.7362327508864869,HIGH_QUALITY
13,odor != n AND stalk-root != e AND spore-print-color != u,4292,0.5283111767602167,0.9039836567926456,0.17870722433460076,0.8247903075489282,0.7252764324580449,HIGH_QUALITY
14,odor != n AND bruises != t AND gill-color != h,2820,0.34711964549483015,0.7201225740551583,0.0,1.0,0.7201225740551583,HIGH_QUALITY
15,odor != n AND habitat != g,3540,0.4357459379615953,0.7895812053115424,0.10646387832699619,0.8734463276836159,0.6831173269845462,HIGH_QUALITY
16,bruises != t AND stalk-surface-below-ring != f AND ring-number != t,3988,0.49089118660758246,0.8406537282941777,0.16539923954372623,0.8254764292878636,0.6752544887504515,HIGH_QUALITY
17,bruises != t AND stalk-root != e AND stalk-surface-below-ring != f AND habitat != g,3092,0.3806006893156081,0.7303370786516854,0.055133079847908745,0.92496765847348,0.6752039988037767,HIGH_QUALITY
18,ring-type != p AND cap-color != c AND odor != n AND gill-color != p,2616,0.32200886262924666,0.6680286006128703,0.0,1.0,0.6680286006128703,HIGH_QUALITY
19,stalk-color-above-ring != g AND odor != a,7148,0.879862136878385,1.0,0.7680608365019012,0.5478455512031337,0.23193916349809884,ROC_HULL
