rank,conditions,coverage,coverage_ratio,tpr,fpr,precision,roc_quality,keep_reason
1,marital-status == Married-civ-spouse AND age >= 28.0 AND education-num >= 9.0,369,0.369,0.8060344827586207,0.23697916666666666,0.5067750677506775,0.784527658045977,ROC_HULL
2,marital-status == Married-civ-spouse AND education != 9th,437,0.437,0.8405172413793104,0.3151041666666667,0.4462242562929062,0.7627065373563218,HIGH_QUALITY
3,marital-status == Married-civ-spouse AND hours-per-week >= 40.0 AND education-num >= 9.0,348,0.348,0.7413793103448276,0.22916666666666666,0.4942528735632184,0.7561063218390804,HIGH_QUALITY
4,marital-status == Married-civ-spouse AND age >= 28.0 AND education-num >= 10.0,231,0.231,0.6120689655172413,0.11588541666666667,0.6147186147186147,0.7480917744252873,HIGH_QUALITY
5,marital-status == Married-civ-spouse AND occupation != Adm-clerical,407,0.407,0.7801724137931034,0.2942708333333333,0.44471744471744473,0.7429507902298851,HIGH_QUALITY
6,marital-status != Never-married AND relationship != Not-in-family AND education-num >= 9.0,481,0.481,0.853448275862069,0.3684895833333333,0.41164241164241167,0.7424793462643678,HIGH_QUALITY
7,relationship == Husband AND education-num >= 9.0 AND occupation != Machine-op-inspct,315,0.315,0.6853448275862069,0.203125,0.5047619047619047,0.7411099137931034,HIGH_QUALITY
8,marital-status != Never-married AND age >= 28.0 AND relationship != Unmarried,534,0.534,0.8922413793103449,0.42578125,0.38764044943820225,0.7332300646551724,HIGH_QUALITY
9,marital-status == Married-civ-spouse AND education-num != 9.0 AND workclass != ?,283,0.283,0.6293103448275862,0.17838541666666666,0.5159010600706714,0.7254624640804598,HIGH_QUALITY
10,relationship == Husband AND education-num >= 10.0 AND age >= 28.0,196,0.196,0.5344827586206896,0.09375,0.6326530612244898,0.7203663793103448,HIGH_QUALITY
11,marital-status == Married-civ-spouse AND education-num >= 10.0 AND education != Some-college,162,0.162,0.47844827586206895,0.06640625,0.6851851851851852,0.7060210129310345,ROC_HULL
12,age >= 28.0 AND relationship != Unmarried AND education != 9th,653,0.653,0.9568965517241379,0.5611979166666666,0.33996937212863704,0.6978493175287357,ROC_HULL
13,relationship == Husband AND education-num >= 10.0 AND education != Some-college,138,0.138,0.41810344827586204,0.053385416666666664,0.7028985507246377,0.6823590158045977,ROC_HULL
14,age >= 28.0 AND marital-status != Separated AND education != 9th,716,0.716,0.9870689655172413,0.6341145833333334,0.3198324022346369,0.676477191091954,ROC_HULL
15,marital-status == Married-civ-spouse AND occupation == Exec-managerial AND workclass != Self-emp-not-inc,65,0.065,0.23275862068965517,0.014322916666666666,0.8307692307692308,0.6092178520114943,ROC_HULL
16,relationship == Husband AND education-num >= 10.0 AND occupation == Exec-managerial,50,0.05,0.1810344827586207,0.010416666666666666,0.84,0.585308908045977,ROC_HULL
17,age != 17 AND marital-status != Married-spouse-absent AND education != 9th,953,0.953,1.0,0.9388020833333334,0.24344176285414482,0.5305989583333333,ROC_HULL
18,Population (no conditions),1000,1.0,1.0,1.0,0.232,0.5,ROC_HULL
19,capital-loss != 2415 AND workclass != Self-emp-inc AND fnlwgt != 21174,963,0.963,0.9008620689655172,0.9817708333333334,0.21703011422637591,0.45954561781609193,ROC_HULL
20,relationship == Own-child AND age <= 36.0,142,0.142,0.0,0.18489583333333334,0.0,0.4075520833333333,ROC_HULL
