rank,conditions,coverage,coverage_ratio,tpr,fpr,precision,roc_quality,keep_reason
1,marital-status == Married-civ-spouse AND age >= 28.0 AND education-num >= 9.0 AND occupation != Machine-op-inspct,326,0.35357917570498915,0.7963800904977375,0.21398002853067047,0.5398773006134969,0.5824000619670671,ROC_HULL
2,marital-status == Married-civ-spouse AND age >= 28.0 AND education-num >= 9.0 AND occupation != Handlers-cleaners,340,0.368763557483731,0.8099547511312217,0.2296718972895863,0.5264705882352941,0.5802828538416354,ROC_HULL
3,marital-status == Married-civ-spouse AND age >= 28.0 AND education-num >= 9.0 AND relationship != Own-child,343,0.3720173535791757,0.8099547511312217,0.23395149786019973,0.521865889212828,0.576003253271022,HIGH_QUALITY
4,marital-status == Married-civ-spouse AND age >= 28.0 AND education-num >= 9.0 AND race != Amer-Indian-Eskimo,343,0.3720173535791757,0.8099547511312217,0.23395149786019973,0.521865889212828,0.576003253271022,HIGH_QUALITY
5,marital-status == Married-civ-spouse AND age >= 28.0 AND education-num >= 9.0 AND fnlwgt >= 21174,344,0.37310195227765725,0.8099547511312217,0.23537803138373753,0.5203488372093024,0.5745767197474843,HIGH_QUALITY
6,marital-status == Married-civ-spouse AND age >= 28.0 AND education-num >= 9.0 AND fnlwgt != 114669.25,344,0.37310195227765725,0.8099547511312217,0.23537803138373753,0.5203488372093024,0.5745767197474843,HIGH_QUALITY
7,marital-status == Married-civ-spouse AND age >= 28.0 AND education-num >= 9.0 AND fnlwgt != 181657.0,344,0.37310195227765725,0.8099547511312217,0.23537803138373753,0.5203488372093024,0.5745767197474843,HIGH_QUALITY
8,marital-status == Married-civ-spouse AND age >= 28.0 AND education-num >= 9.0 AND capital-gain >= 0.0,344,0.37310195227765725,0.8099547511312217,0.23537803138373753,0.5203488372093024,0.5745767197474843,HIGH_QUALITY
9,marital-status == Married-civ-spouse AND age >= 28.0 AND education-num >= 9.0 AND capital-gain <= 25236,344,0.37310195227765725,0.8099547511312217,0.23537803138373753,0.5203488372093024,0.5745767197474843,HIGH_QUALITY
10,marital-status == Married-civ-spouse AND age >= 28.0 AND education-num >= 9.0 AND capital-gain != 25236,344,0.37310195227765725,0.8099547511312217,0.23537803138373753,0.5203488372093024,0.5745767197474843,HIGH_QUALITY
11,marital-status == Married-civ-spouse AND age >= 28.0 AND education-num >= 9.0 AND capital-loss >= 0.0,344,0.37310195227765725,0.8099547511312217,0.23537803138373753,0.5203488372093024,0.5745767197474843,HIGH_QUALITY
12,marital-status == Married-civ-spouse AND age >= 28.0 AND education-num >= 9.0 AND capital-loss <= 2415,344,0.37310195227765725,0.8099547511312217,0.23537803138373753,0.5203488372093024,0.5745767197474843,HIGH_QUALITY
13,marital-status == Married-civ-spouse AND age >= 28.0 AND education-num >= 9.0 AND hours-per-week >= 1,344,0.37310195227765725,0.8099547511312217,0.23537803138373753,0.5203488372093024,0.5745767197474843,HIGH_QUALITY
14,marital-status == Married-civ-spouse AND age >= 28.0 AND education-num >= 9.0 AND education != 11th,344,0.37310195227765725,0.8099547511312217,0.23537803138373753,0.5203488372093024,0.5745767197474843,HIGH_QUALITY
15,marital-status == Married-civ-spouse AND age >= 28.0 AND education-num >= 9.0 AND education != 10th,344,0.37310195227765725,0.8099547511312217,0.23537803138373753,0.5203488372093024,0.5745767197474843,HIGH_QUALITY
16,marital-status == Married-civ-spouse AND age >= 28.0 AND education-num >= 9.0 AND education != 9th,344,0.37310195227765725,0.8099547511312217,0.23537803138373753,0.5203488372093024,0.5745767197474843,HIGH_QUALITY
17,marital-status == Married-civ-spouse AND age >= 28.0 AND education-num >= 9.0 AND relationship != Not-in-family,344,0.37310195227765725,0.8099547511312217,0.23537803138373753,0.5203488372093024,0.5745767197474843,HIGH_QUALITY
18,marital-status == Married-civ-spouse AND age >= 28.0 AND education-num >= 9.0 AND relationship != Unmarried,344,0.37310195227765725,0.8099547511312217,0.23537803138373753,0.5203488372093024,0.5745767197474843,HIGH_QUALITY
19,marital-status == Married-civ-spouse AND age >= 28.0 AND education-num >= 9.0 AND race != Other,344,0.37310195227765725,0.8099547511312217,0.23537803138373753,0.5203488372093024,0.5745767197474843,HIGH_QUALITY
20,age >= 28.0 AND marital-status == Married-civ-spouse AND education-num >= 10.0 AND occupation != Transport-moving,210,0.227765726681128,0.6063348416289592,0.10841654778887304,0.638095238095238,0.4979182938400862,ROC_HULL
21,age >= 28.0 AND marital-status == Married-civ-spouse AND education-num >= 10.0 AND education != Some-college,150,0.16268980477223427,0.4796380090497738,0.06276747503566334,0.7066666666666667,0.41687053401411045,ROC_HULL
22,age >= 28.0 AND relationship != Own-child AND occupation != Other-service AND education != 9th,598,0.648590021691974,0.9592760180995475,0.550641940085592,0.35451505016722407,0.40863407801395557,ROC_HULL
23,age >= 28.0 AND marital-status != Separated AND occupation != Handlers-cleaners AND education != 9th,647,0.7017353579175705,0.9819004524886877,0.6134094151212554,0.33539412673879443,0.3684910373674324,ROC_HULL
24,marital-status == Married-civ-spouse AND occupation == Exec-managerial AND workclass != Self-emp-not-inc AND education-num != 10.0,53,0.057483731019522775,0.21266968325791855,0.008559201141226819,0.8867924528301887,0.20411048211669172,ROC_HULL
25,age != 17 AND education != 9th AND marital-status != Married-spouse-absent AND race != Amer-Indian-Eskimo,876,0.9501084598698482,1.0,0.9343794579172611,0.2522831050228311,0.06562054208273893,ROC_HULL
